ID,PO_BOX,ADDRESS_FULL,CITY,PROVINCE,POSTAL_CODE,COUNTRY,GEO_LATITUDE,GEO_LONGITUDE,HA_ID,HA_NAME,NUM_PHYSICIANS
PCC_0536,PO BOX 279,"NK'MIP RESOURCE CENTRE 1165,SENPOKCHIN B",OLIVER,BC,V0H 1T0,CANADA,,,1 IHA,Interior,1
PCC_0537,PO BOX 2907,"BROADWAY MEDICAL CLINIC, BROADWAY AVE",SMITHERS,BC,V0J 2N0,CANADA,,,5 NHA,Northern,1
PCC_0538,,PO BOX 30035 REYNOLDS POST OFFICE RPO SAANICH CENTRE,VICTORIA,BC,V8X 5E1,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0539,PO BOX 340,QUADRA ISLAND MEDICAL CLINIC,QUATHIASKI COVE,BC,V0P 1N0,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0540,PO BOX 369,"STATION A RIVER CITY MEDICAL CLINIC, STN A",CAMPBELL RIVER,BC,V9W 5B6,CANADA,,,4 VIHA,Vancouver Island,3
PCC_0541,PO BOX 39,LYTTON MEDICAL CLINIC,LYTTON,BC,V0K 1Z0,CANADA,,,1 IHA,Interior,1
PCC_0542,PO BOX 410,CHASE MEDICAL CENTRE,CHASE,BC,V0E 1M0,CANADA,,,1 IHA,Interior,2
PCC_0543,PO BOX 45058,WHITEFOOT MEDICAL CLINIC,KELOWNA,BC,V1P 1P3,CANADA,,,1 IHA,Interior,1
PCC_0544,PO BOX 489,MAIN ST MEDICAL ASSOCIATES,OLIVER,BC,V0H 1T0,CANADA,,,1 IHA,Interior,1
PCC_0545,PO BOX 49,NAMGIS CLINIC,ALERT BAY,BC,V0N 1A0,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0546,PO BOX 500,"STATION MAIN, SURREY NORTH COMMUNITY HEALTH CENTRE",SURREY,BC,V3T 5B7,CANADA,,,2 FHA,Fraser,1
PCC_0547,PO BOX 51032,RPO CREST CENTRE,BURNABY,BC,V3N 5B9,CANADA,,,2 FHA,Fraser,1
PCC_0548,PO BOX 51089,CREST CENTER PO,BURNABY,BC,V3N 2S7,CANADA,,,2 FHA,Fraser,1
PCC_0549,PO BOX 52510,COQUITLAM CENTRE,COQUITLAM,BC,V3B 5R0,CANADA,,,2 FHA,Fraser,1
PCC_0550,PO BOX 669,MCBRIDE MEDICAL CLINIC,MCBRIDE,BC,V0J 2E0,CANADA,,,5 NHA,Northern,1
PCC_0551,PO BOX 69,PEMBERTON MEDICAL CLINIC,PEMBERTON,BC,V0N 2L0,CANADA,,,3 VCHA,Vancouver Coastal,3
PCC_0552,PO BOX 700,"MONASHEE MEDICAL CLINIC, MONASHEE CLINIC",ROSSLAND,BC,V0G 1Y0,CANADA,,,1 IHA,Interior,1
PCC_0553,PO BOX 730,SALMO WELLNESS CENTRE,SALMO,BC,V0G 1Z0,CANADA,,,1 IHA,Interior,2
PCC_0554,PO BOX 730,SALMON ARM MEDICAL CLINIC,SALMON ARM,BC,V1E 4N8,CANADA,,,1 IHA,Interior,10
PCC_0555,PO BOX 781,"COLUMBIA COAST CLINIC, COLUMBIA COAST CLINIC 1371B CEDAR ST, STN A",CAMPBELL RIVER,BC,V9W 6Y4,CANADA,,,4 VIHA,Vancouver Island,1
PCC_0556,PO BOX 799,GENERAL PRACTICE,BARRIERE,BC,V0E 1E0,CANADA,,,1 IHA,Interior,1
PCC_0557,PO BOX 8,STEWART HEALTH CENTRE,STEWART,BC,V0T 1W0,CANADA,,,5 NHA,Northern,1
PCC_0558,PO BOX 8000,INVERMERE MEDICAL CLINIC,INVERMERE,BC,V0A 1K0,CANADA,,,1 IHA,Interior,1
PCC_0559,PO BOX 860,DESERT DOCTORS' CLINIC,OSOYOOS,BC,V0H 1V0,CANADA,,,1 IHA,Interior,2
PCC_0560,PO BOX 879,EXETER CLINIC,100 MILE HOUSE,BC,V0K 2E0,CANADA,,,1 IHA,Interior,3
PCC_0561,PO BOX 88568,NEWTON CENTRE,SURREY,BC,V3W 0X1,CANADA,,,2 FHA,Fraser,1
PCC_0562,PO BOX 9,NEW DENVER MEDICAL CLINIC,NEW DENVER,BC,V0G 1S0,CANADA,,,1 IHA,Interior,1
PCC_0563,,"CLAYTON MARKET MEDICAL CLINIC, UNIT 104B, 191161 FRASER HIGHWAY",SURREY,BC,V3S 8E7,CANADA,49.1500793,-122.7631934,2 FHA,Fraser,1
UNM_0001,,"600, 1001 BROADWAY W",VANCOUVER,BC,V6H 4B1,CANADA,49.2637133,-123.1271155,3 VCHA,Vancouver Coastal,2
UNM_0002,,"SUITE 111, 151, 10090 152 ST",SURREY,BC,V3R 8X8,CANADA,49.1857533,-122.8005828,2 FHA,Fraser,2
UNM_0003,PO BOX 590,"SELKIRK MEDICAL GROUP, SUITE 201, 101 1 ST WEST",REVELSTOKE,BC,V0E 2S0,CANADA,50.9988139,-118.1956834,1 IHA,Interior,4
UNM_0004,,"201, 101 WEST 16 ST",NORTH VANCOUVER,BC,V7M 1T3,CANADA,49.3228636,-123.0728134,3 VCHA,Vancouver Coastal,4
UNM_0005,,"103, 1015 AUSTIN AVE",COQUITLAM,BC,V3K 3N9,CANADA,49.2493466,-122.8666498,2 FHA,Fraser,2
UNM_0006,,"AUSTIN FAMILY PHYSICIANS, 102, 1015 AUSTIN AVE",COQUITLAM,BC,V3K 3N9,CANADA,49.2493466,-122.8666498,2 FHA,Fraser,6
UNM_0007,,"101, 10151 NO 3",RICHMOND,BC,V7A 4R6,CANADA,49.1392707,-123.1378012,3 VCHA,Vancouver Coastal,3
UNM_0008,,"201, 10190 152A ST",SURREY,BC,V3R 1J7,CANADA,49.1877452,-122.7990876,2 FHA,Fraser,2
UNM_0009,,"101, 10277 154 ST",SURREY,BC,V3R 4J7,CANADA,49.1892799,-122.795854,2 FHA,Fraser,2
UNM_0010,,"201, 1077 56 ST",DELTA,BC,V4L 2A2,CANADA,49.0228099,-123.0686993,2 FHA,Fraser,5
UNM_0011,,"SPECTRUM HEALTH, 702, 1080 HOWE ST",VANCOUVER,BC,V6Z 2T1,CANADA,49.2788187,-123.125094,3 VCHA,Vancouver Coastal,8
UNM_0012,,"MANHAS MEDICAL, 101, 1106 AUSTIN AVE",COQUITLAM,BC,V3K 3P5,CANADA,49.2487042,-122.8615973,2 FHA,Fraser,3
UNM_0013,,111 CORBETT RD,SALT SPRING ISLAND,BC,V8K 2R8,CANADA,48.8611808,-123.5080596,4 VIHA,Vancouver Island,2
UNM_0014,,1111 SPRINGFIELD RD,KELOWNA,BC,V1Y 8R7,CANADA,49.8765889,-119.4763412,1 IHA,Interior,9
UNM_0015,,1113 103 AVE,DAWSON CREEK,BC,V1G 2G8,CANADA,55.7582524,-120.2327642,5 NHA,Northern,2
UNM_0016,,"402, 1120 YATES ST",VICTORIA,BC,V8V 3M9,CANADA,48.4254202,-123.3524611,4 VIHA,Vancouver Island,2
UNM_0017,,11291 BLUNDELL RD,RICHMOND,BC,V6Y 1L4,CANADA,49.1572862,-123.0986845,3 VCHA,Vancouver Coastal,2
UNM_0018,,"NORTH SHORE MEDICAL GROUP, 300, 1133 LONSDALE AVE",NORTH VANCOUVER,BC,V7M 2H4,CANADA,49.3185166,-123.0729368,3 VCHA,Vancouver Coastal,14
UNM_0019,,"WESTSIDE MEDICAL ASSOC, 1135 STEVENS RD",WEST KELOWNA,BC,V1Z 2S8,CANADA,49.8660094,-119.5634336,1 IHA,Interior,2
UNM_0020,,"305, 1160 BURRARD ST",VANCOUVER,BC,V6Z 2E8,CANADA,49.2792372,-123.1282976,3 VCHA,Vancouver Coastal,2
UNM_0021,,"306, 1160 BURRARD ST",VANCOUVER,BC,V6Z 2E8,CANADA,49.2792372,-123.1282976,3 VCHA,Vancouver Coastal,2
UNM_0022,,"BURRARD MEDICAL, 304, 1160 BURRARD ST",VANCOUVER,BC,V6Z 2E8,CANADA,49.2792372,-123.1282976,3 VCHA,Vancouver Coastal,2
UNM_0023,,"505, 1160 BURRARD ST",VANCOUVER,BC,V6Z 2E8,CANADA,49.2792372,-123.1282976,3 VCHA,Vancouver Coastal,3
UNM_0024,,"20, 1161 THE HIGH ST",COQUITLAM,BC,V3B 7W3,CANADA,49.2823566,-122.7955253,2 FHA,Fraser,2
UNM_0025,,"102, 1173 THE HIGH ST",COQUITLAM,BC,V3B 0B1,CANADA,49.2834959,-122.7953641,2 FHA,Fraser,2
UNM_0026,,1173 THE HIGH ST,COQUITLAM,BC,V3B 0B1,CANADA,49.2831379,-122.7960487,2 FHA,Fraser,2
UNM_0027,,"326, 1175 COOK ST",VICTORIA,BC,V8V 4A1,CANADA,48.4239008,-123.3533691,4 VIHA,Vancouver Island,2
UNM_0028,,"107, 1175 COOK ST",VICTORIA,BC,V8V 4A1,CANADA,48.4239008,-123.3533691,4 VIHA,Vancouver Island,4
UNM_0029,,"201, 1190 HORNBY ST",VANCOUVER,BC,V6Z 2K5,CANADA,49.2784952,-123.1274915,3 VCHA,Vancouver Coastal,3
UNM_0030,,11944 88 AVE,DELTA,BC,V4C 3C8,CANADA,49.163182,-122.891468,2 FHA,Fraser,7
UNM_0031,,"209, 1200 LYNN VALLEY RD",NORTH VANCOUVER,BC,V7J 2A2,CANADA,49.3360334,-123.0408014,3 VCHA,Vancouver Coastal,3
UNM_0032,,"201, 12005 238B ST",MAPLE RIDGE,BC,V4R 1W1,CANADA,49.2206034,-122.5617849,2 FHA,Fraser,2
UNM_0033,,"6, 1230 ALWARD ST",PRINCE GEORGE,BC,V2M 7B1,CANADA,53.912914,-122.7661766,5 NHA,Northern,2
UNM_0034,,"3, 1230 ALWARD ST",PRINCE GEORGE,BC,V2M 7B1,CANADA,53.912914,-122.7661766,5 NHA,Northern,2
UNM_0035,,"1230 ALWARD ST, PRINCE GEORGE, SUITE: 4",PRINCE GEORGE,BC,V2M 7B1,CANADA,53.912914,-122.7661766,5 NHA,Northern,3
UNM_0036,,"5, 1230 ALWARD ST",PRINCE GEORGE,BC,V2M 7B1,CANADA,53.912914,-122.7661766,5 NHA,Northern,4
UNM_0037,,"100, 12321 BEECHER ST",SURREY,BC,V4A 3A7,CANADA,49.0532438,-122.8804774,2 FHA,Fraser,3
UNM_0038,PO BOX 698,124 14 AVE N,CRESTON,BC,V0B 1G0,CANADA,49.0961022,-116.5093598,1 IHA,Interior,2
UNM_0039,,"114, 12578 72 AVE",SURREY,BC,V3W 2M6,CANADA,49.1332766,-122.8741661,2 FHA,Fraser,2
UNM_0040,PO BOX 308,1260 MAIN ST,SMITHERS,BC,V0J 2N0,CANADA,54.780659,-127.1688594,5 NHA,Northern,3
UNM_0041,,"101, 12827 76 AVE",SURREY,BC,V3W 1V3,CANADA,49.1417274,-122.8670066,2 FHA,Fraser,4
UNM_0042,,1283 NANAIMO ST,VANCOUVER,BC,V5L 4T5,CANADA,49.2732641,-123.0570225,3 VCHA,Vancouver Coastal,2
UNM_0043,PO BOX 45085,12851 16 AVE,SURREY,BC,V4A 9L1,CANADA,49.0315074,-122.8659358,2 FHA,Fraser,2
UNM_0044,,1295 W BROADWAY,VANCOUVER,BC,V6H 1G7,CANADA,49.2635749,-123.1335093,3 VCHA,Vancouver Coastal,2
UNM_0045,PO BOX 1620,13214 KELLY AVE,SUMMERLAND,BC,V0H 1Z0,CANADA,49.6022788,-119.6812158,1 IHA,Interior,5
UNM_0046,,"200, 1330 8 AVE W",VANCOUVER,BC,V6H 4A6,CANADA,49.2643048,-123.1344561,3 VCHA,Vancouver Coastal,2
UNM_0047,,"CENTRAL CITY OFFICE, 13450 102 AVE SUITE 400",SURREY,BC,V3T 0H1,CANADA,49.1878023,-122.8493047,2 FHA,Fraser,4
UNM_0048,,"502, 13737 96 AVE",SURREY,BC,V3V 0C6,CANADA,49.1774643,-122.842723,2 FHA,Fraser,2
UNM_0049,,"13737 96 AVE, SUITE 103",SURREY,BC,V3V 0C6,CANADA,49.1774643,-122.842723,2 FHA,Fraser,5
UNM_0050,,"101, 13771 72A AVE",SURREY,BC,V3W 9C6,CANADA,49.1349362,-122.8393749,2 FHA,Fraser,2
UNM_0051,,"4, 13791 72 AVE",SURREY,BC,V3W 9Y9,CANADA,49.1342693,-122.8390639,2 FHA,Fraser,3
UNM_0052,,"335, 138 E13 ST",NORTH VANCOUVER,BC,V7L OE5,CANADA,49.3204014,-123.0710295,,,2
UNM_0053,,"310, 138 13 ST E",NORTH VANCOUVER,BC,V7L 0E5,CANADA,49.3204014,-123.0710295,3 VCHA,Vancouver Coastal,2
UNM_0054,,"QUINSAM MEDICAL GROUP, 280, 1400 DOGWOOD ST",CAMPBELL RIVER,BC,V9W 3A6,CANADA,50.0294981,-125.2509917,4 VIHA,Vancouver Island,10
UNM_0055,,1406 COLEMAN ST,NORTH VANCOUVER,BC,V7K 1W6,CANADA,49.3510278,-123.0348189,3 VCHA,Vancouver Coastal,2
UNM_0056,,"1408 8 AVE W, SUITE 400",VANCOUVER,BC,V6H 1E1,CANADA,49.2642284,-123.1363291,3 VCHA,Vancouver Coastal,2
UNM_0057,,"106, 14199 62 AVE",SURREY,BC,V3X 0B1,CANADA,49.1157303,-122.829448,2 FHA,Fraser,3
UNM_0058,,"201, 143 FOURTH AVE S",WILLIAMS LAKE,BC,V2G 1J8,CANADA,52.1263498,-122.1412404,1 IHA,Interior,2
UNM_0059,,"SUITE 305, 1434 IRONWOOD ST",CAMPBELL RIVER,BC,V9W 5T5,CANADA,50.0299483,-125.2549816,4 VIHA,Vancouver Island,2
UNM_0060,,"203, 1448 COMMERCIAL DR",VANCOUVER,BC,V5L 3X9,CANADA,49.2715949,-123.0691652,3 VCHA,Vancouver Coastal,4
UNM_0061,,"103, 149 INGRAM ST",DUNCAN,BC,V9L 1N8,CANADA,48.7794707,-123.7091381,4 VIHA,Vancouver Island,10
UNM_0062,,"205, 1497 ADMIRALS RD",VICTORIA,BC,V9A 7K2,CANADA,48.4475395,-123.4264501,4 VIHA,Vancouver Island,12
UNM_0063,,"TAMARACK MEDICAL GROUP, 191, 1500 CRANBROOK ST N",CRANBROOK,BC,V1C 3S8,CANADA,49.5245223,-115.7504569,1 IHA,Interior,5
UNM_0064,,"102, 15122 72 AVE",SURREY,BC,V3S 2G2,CANADA,49.1335165,-122.8026133,2 FHA,Fraser,3
UNM_0065,,1516 FAIRVIEW RD,PENTICTON,BC,V2A 6A3,CANADA,49.4819532,-119.5930404,1 IHA,Interior,2
UNM_0066,,"301A, 15252 32 AVE",SURREY,BC,V3S 0R7,CANADA,49.0610132,-122.7984631,2 FHA,Fraser,2
UNM_0067,,"37, 15300 105 AVE",SURREY,BC,V3R 6A7,CANADA,49.1931375,-122.7977145,2 FHA,Fraser,2
UNM_0068,,"28, 15300 105 AVE",SURREY,BC,V3R 6A7,CANADA,49.1931375,-122.7977145,2 FHA,Fraser,2
UNM_0069,,15331 16 AVE,SURREY,BC,V4A 0C1,CANADA,49.0313142,-122.798629,2 FHA,Fraser,3
UNM_0070,,1555 WINDERMERE LOOP RD,WINDERMERE,BC,V0B 2L1,CANADA,50.4804182,-115.9601438,1 IHA,Interior,2
UNM_0071,,"101, 156 MORISON AVE",PARKSVILLE,BC,V9P 2G4,CANADA,49.3209432,-124.3150098,4 VIHA,Vancouver Island,2
UNM_0072,,"230, 1590 CEDAR HILL CROSS RD",VICTORIA,BC,V8P 2P5,CANADA,48.4612336,-123.3320773,4 VIHA,Vancouver Island,2
UNM_0073,,"SUITE 309, 16088 84 AVE",SURREY,BC,V4N 0V9,CANADA,49.1551695,-122.7763394,2 FHA,Fraser,5
UNM_0074,,"388, 1641 HILLSIDE AVE",VICTORIA,BC,V8T 5G1,CANADA,48.4450083,-123.3337894,4 VIHA,Vancouver Island,2
UNM_0075,,"103, 1660 FELTHAM RD",VICTORIA,BC,V8N 2A1,CANADA,48.4764944,-123.3336197,4 VIHA,Vancouver Island,4
UNM_0076,,"600, 1665 BROADWAY W, PHYSICIAN HEALTH PROGRAM",VANCOUVER,BC,V6J 1X1,CANADA,49.2639565,-123.1427202,3 VCHA,Vancouver Coastal,3
UNM_0077,,"515, 1669 VICTORIA ST",PRINCE GEORGE,BC,V2L 2L5,CANADA,53.9085796,-122.7554255,5 NHA,Northern,2
UNM_0078,,"513, 1669 VICTORIA ST",PRINCE GEORGE,BC,V2L 2L5,CANADA,53.9085796,-122.7554255,5 NHA,Northern,2
UNM_0079,,"207, 1669 VICTORIA ST",PRINCE GEORGE,BC,V2L 2L5,CANADA,53.9085796,-122.7554255,5 NHA,Northern,2
UNM_0080,,"311, 1669 VICTORIA ST",PRINCE GEORGE,BC,V2L 2L5,CANADA,53.9085796,-122.7554255,5 NHA,Northern,2
UNM_0081,,"VICTORIA MEDICAL BLDG, 212, 1669 VICTORIA ST",PRINCE GEORGE,BC,V2L 2L5,CANADA,53.9085796,-122.7554255,5 NHA,Northern,2
UNM_0082,,"212, 168 EAST13 ST",NORTH VANCOUVER,BC,V7L 4W8,CANADA,49.3202668,-123.0697176,3 VCHA,Vancouver Coastal,2
UNM_0083,,"302, 1711 COOK ST",VICTORIA,BC,V8T 3P2,CANADA,48.4288185,-123.3527566,4 VIHA,Vancouver Island,2
UNM_0084,,"304, 1711 COOK ST",VICTORIA,BC,V8T 3P2,CANADA,48.4288185,-123.3527566,4 VIHA,Vancouver Island,2
UNM_0085,,"203, 1711 COOK ST",VICTORIA,BC,V8T 3P2,CANADA,48.4288185,-123.3527566,4 VIHA,Vancouver Island,3
UNM_0086,,"301, 1711 COOK ST",VICTORIA,BC,V8T 3P2,CANADA,48.4288185,-123.3527566,4 VIHA,Vancouver Island,4
UNM_0087,,"406, 1750 10 AVE E",VANCOUVER,BC,V5N 5K4,CANADA,49.2610979,-123.0683859,3 VCHA,Vancouver Coastal,2
UNM_0088,,"202, 1757 BEAUFORT AVE",COMOX,BC,V9M 1R8,CANADA,49.6718576,-124.9255551,4 VIHA,Vancouver Island,3
UNM_0089,,1757 ROBSON ST,VANCOUVER,BC,V6G 1C9,CANADA,49.2911436,-123.1348772,3 VCHA,Vancouver Coastal,3
UNM_0090,PO BOX 1540,"202, 180 MCCARTER ST",PARKSVILLE,BC,V9P 2H4,CANADA,49.3187511,-124.3095221,4 VIHA,Vancouver Island,2
UNM_0091,,"204, 1800 TRANQUILLE RD",KAMLOOPS,BC,V2B 3L9,CANADA,50.7000431,-120.3945679,1 IHA,Interior,3
UNM_0092,,"202, 1824 GORDON DR",KELOWNA,BC,V1Y 0E2,CANADA,49.8814892,-119.4774988,1 IHA,Interior,3
UNM_0093,,"2, 1836 COMOX AVE",COMOX,BC,V9M 3M7,CANADA,49.6743515,-124.9285162,4 VIHA,Vancouver Island,2
UNM_0094,PO BOX 5095,1845 FORT ST STN B,VICTORIA,BC,V8R 6N3,CANADA,48.4294848,-123.3293751,4 VIHA,Vancouver Island,2
UNM_0095,,"360, 1855 KIRSCHNER RD",KELOWNA,BC,V1Y 4N7,CANADA,49.8797352,-119.457534,1 IHA,Interior,2
UNM_0096,,1872 KINGSWAY,VANCOUVER,BC,V5N 2S7,CANADA,49.2457108,-123.0669959,3 VCHA,Vancouver Coastal,2
UNM_0097,,"MD ESTHETICS, 201, 1910 SOOKE RD",VICTORIA,BC,V9B 1V7,CANADA,48.441496,-123.4707503,4 VIHA,Vancouver Island,2
UNM_0098,,104B 19161 FRASER HWY,SURREY,BC,V3S 8E7,CANADA,49.1196133,-122.6918167,2 FHA,Fraser,3
UNM_0099,,"204, 1931 MOUNT NEWTON CROSS RD",SAANICHTON,BC,V8M 2A9,CANADA,48.5943454,-123.4191629,4 VIHA,Vancouver Island,2
UNM_0100,,"219, 1940 LONSDALE AVE",NORTH VANCOUVER,BC,V7M 2K2,CANADA,49.3267424,-123.0717016,3 VCHA,Vancouver Coastal,2
UNM_0101,,306 1964 FORT ST,VICTORIA,BC,V8R 6R3,CANADA,48.4325195,-123.3234819,4 VIHA,Vancouver Island,2
UNM_0102,,"212, 1964 FORT ST",VICTORIA,BC,V8R 6R3,CANADA,48.4325195,-123.3234819,4 VIHA,Vancouver Island,2
UNM_0103,,"101, 1978 CLIFFE AVE",COURTENAY,BC,V9N 2L1,CANADA,49.6820275,-124.9861867,4 VIHA,Vancouver Island,2
UNM_0104,,"PORTLAND HOTEL SOCIETY, 20 HASTINGS ST W",VANCOUVER,BC,V6B 1G6,CANADA,49.2813928,-123.1054742,3 VCHA,Vancouver Coastal,2
UNM_0105,,"D114, 20159 88 AVE",LANGLEY,BC,V1M 0A4,CANADA,49.1649752,-122.6646057,2 FHA,Fraser,4
UNM_0106,,2071 GLENMOHR DR,KAMLOOPS,BC,V1S 1N4,CANADA,50.6458514,-120.3797534,1 IHA,Interior,2
UNM_0107,PO BOX 279,2087 GRANITE AVE,MERRITT,BC,V1K 1B8,CANADA,50.1107497,-120.7870126,1 IHA,Interior,2
UNM_0108,,"ASPEN MEDICAL, 101B, 2099, 152 ST",SURREY,BC,V4A 4N7,CANADA,49.0398873,-122.8014317,2 FHA,Fraser,2
UNM_0109,PO BOX 1479,211 PARK ST,HOPE,BC,V0X 1L0,CANADA,49.3803795,-121.4452819,2 FHA,Fraser,2
UNM_0110,PO BOX 247,2135 NORRIS AVE,LUMBY,BC,V0E 2G0,CANADA,50.2493668,-118.9619637,1 IHA,Interior,2
UNM_0111,,"405, 2155 10 AVE",PRINCE GEORGE,BC,V2M 5J6,CANADA,53.9152456,-122.765827,5 NHA,Northern,2
UNM_0112,,"307, 2155 TENTH AVE",PRINCE GEORGE,BC,V2M 5J6,CANADA,53.9152456,-122.765827,5 NHA,Northern,3
UNM_0113,,"106, 2155 10TH AVE",PRINCE GEORGE,BC,V2M 5J6,CANADA,53.9152456,-122.765827,5 NHA,Northern,8
UNM_0114,,"228, 2155 ALLISON RD",VANCOUVER,BC,V6T 1T5,CANADA,49.2660996,-123.2427655,3 VCHA,Vancouver Coastal,9
UNM_0115,,"103, 2180 GLADWIN RD",ABBOTSFORD,BC,V2S 0H4,CANADA,49.0413244,-122.3149854,2 FHA,Fraser,3
UNM_0116,,2185 WILSON AVE,PORT COQUITLAM,BC,V3C 6C1,CANADA,49.2611675,-122.7770801,2 FHA,Fraser,4
UNM_0117,,"212, 2187 OAK BAY AVE",VICTORIA,BC,V8R 1G1,CANADA,48.4263689,-123.3163548,4 VIHA,Vancouver Island,2
UNM_0118,,"3, 219 FERN RD",QUALICUM BEACH,BC,V9K 2M2,CANADA,49.3464455,-124.4480103,4 VIHA,Vancouver Island,2
UNM_0119,,"101, 2210 MAIN ST",PENTICTON,BC,V2A 5H8,CANADA,49.4738742,-119.5800415,1 IHA,Interior,4
UNM_0120,,302 22112 52 AVE,LANGLEY,BC,V2Y 2M6,CANADA,49.0963994,-122.6114208,2 FHA,Fraser,2
UNM_0121,,"B, 22195 DEWDNEY TRUNK RD",MAPLE RIDGE,BC,V2X 3H7,CANADA,49.2208051,-122.6073939,2 FHA,Fraser,6
UNM_0122,,"201, 22242 48 AVE",LANGLEY,BC,V3A 3N5,CANADA,49.0889955,-122.6075649,2 FHA,Fraser,2
UNM_0123,,230 ROBSON RD W,KELOWNA,BC,V1X 3C8,CANADA,49.887343,-119.3881672,1 IHA,Interior,3
UNM_0124,PO BOX 19094,"RPO FOURTH AVE, 2302 4 AVE W",VANCOUVER,BC,V6K 4R8,CANADA,49.2679563,-123.1577515,3 VCHA,Vancouver Coastal,2
UNM_0125,,"225, 2306 HIGHWAY 6",VERNON,BC,V1T 7E3,CANADA,50.2563341,-119.2644204,1 IHA,Interior,2
UNM_0126,PO BOX 99,"201, 23148 96 AVE",FORT LANGLEY,BC,V1M 2R4,CANADA,49.1687943,-122.5818142,2 FHA,Fraser,2
UNM_0127,,234 HASTINGS ST E,VANCOUVER,BC,V6A 1P1,CANADA,49.2812741,-123.0987392,3 VCHA,Vancouver Coastal,4
UNM_0128,,2349 MILLSTREAM RD,VICTORIA,BC,V9B 3R5,CANADA,48.4641647,-123.4992024,4 VIHA,Vancouver Island,2
UNM_0129,,235 MARINE DR SE,VANCOUVER,BC,V5X 2S4,CANADA,49.2109845,-123.1013685,3 VCHA,Vancouver Coastal,4
UNM_0130,,"202, 236 GEORGIA ST E",VANCOUVER,BC,V6A 1Z7,CANADA,49.2782969,-123.0985215,3 VCHA,Vancouver Coastal,2
UNM_0131,,"105, 2362 WHATCOM RD",ABBOTSFORD,BC,V3G 0C1,CANADA,49.0451839,-122.2234927,2 FHA,Fraser,8
UNM_0132,,"1, 2379 BEVAN AVE",SIDNEY,BC,V8L 4M9,CANADA,48.6473855,-123.4008276,4 VIHA,Vancouver Island,2
UNM_0133,,"108, 2419 BELLEVUE AVE",WEST VANCOUVER,BC,V7V 4T4,CANADA,49.3335883,-123.1797683,3 VCHA,Vancouver Coastal,3
UNM_0134,,"PHARMASAVE WEST KELOWNA, 9A, 2484 MAIN ST",WEST KELOWNA,BC,V4T 2G2,CANADA,49.8305126,-119.6303314,1 IHA,Interior,2
UNM_0135,,ROCKY POINT MEDICAL 2523 ST JOHNS ST,PORT MOODY,BC,V3H 2B3,CANADA,49.2763653,-122.8549287,2 FHA,Fraser,3
UNM_0136,,"2, 2629 CEDAR PARK PL",ABBOTSFORD,BC,V2T 3S4,CANADA,49.0499479,-122.3356748,2 FHA,Fraser,2
UNM_0137,,2667 BROADWAY W,VANCOUVER,BC,V6K 2G2,CANADA,49.2642879,-123.1655319,3 VCHA,Vancouver Coastal,2
UNM_0138,,"203, 2689 PANDOSY ST",KELOWNA,BC,V1Y 9V9,CANADA,49.8665047,-119.4909109,1 IHA,Interior,2
UNM_0139,,"350, 2755 LOUGHEED HWY",PORT COQUITLAM,BC,V3B 5Y9,CANADA,49.2735893,-122.7891082,2 FHA,Fraser,3
UNM_0140,,2755 TUTT ST APT 303,KELOWNA,BC,V1Y 0G1,CANADA,49.86577,-119.4894933,1 IHA,Interior,2
UNM_0141,,"PRIME MEDICAL, 2755 TUTT ST KELOWNA, BC V1Y 0G1, 201",KELOWNA,BC,V1Y 0G1,CANADA,49.86577,-119.4894933,1 IHA,Interior,3
UNM_0142,PO BOX 74685,2768 BROADWAY W,VANCOUVER,BC,V6K 4P4,CANADA,49.2640115,-123.1675927,3 VCHA,Vancouver Coastal,2
UNM_0143,,"205, 2786 16 AVE W",VANCOUVER,BC,V6K 4M1,CANADA,49.2573174,-123.1672901,3 VCHA,Vancouver Coastal,3
UNM_0144,,2817 DUFFERIN AVE,VICTORIA,BC,V8R 3L6,CANADA,48.4419315,-123.3116111,4 VIHA,Vancouver Island,2
UNM_0145,,"201, 284 HELMCKEN RD",VICTORIA,BC,V9B 1T2,CANADA,48.4555464,-123.4411345,4 VIHA,Vancouver Island,3
UNM_0146,,284 HELMCKEN RD APT 101,VICTORIA,BC,V9B 1T2,CANADA,48.4555464,-123.4411345,4 VIHA,Vancouver Island,3
UNM_0147,,"108, 284 HELMCKEN RD",VICTORIA,BC,V9B 1T2,CANADA,48.4555464,-123.4411345,4 VIHA,Vancouver Island,3
UNM_0148,,"109, 284 HELMCKEN RD",VICTORIA,BC,V9B 1T2,CANADA,48.4555464,-123.4411345,4 VIHA,Vancouver Island,3
UNM_0149,,"102, 2845 CRUICKSHANK ST",ABBOTSFORD,BC,V2T 6X1,CANADA,49.0539702,-122.3246446,2 FHA,Fraser,3
UNM_0150,,"304, 2845 CRUICKSHANK ST",ABBOTSFORD,BC,V2T 6X1,CANADA,49.0539702,-122.3246446,2 FHA,Fraser,3
UNM_0151,,"DR LOUIS BOUCHER MEDICAL SERVICES INC, 204, 2903 32 AVE",VERNON,BC,V1T 2L6,CANADA,50.2655568,-119.2699663,1 IHA,Interior,2
UNM_0152,,"100, 2917 28 AVE",VERNON,BC,V1T 8L1,CANADA,50.2624531,-119.2704423,1 IHA,Interior,3
